TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;15;26/6/22;22:20;59;15;4;38;69805;440;4328;22:40;20;1182;100;395;19553;395;23:0;0;0;DIL;0;0;6512;65492;23:54;6556;0;23;54;0;0;
202;15;26/6/22;22:42;60;15;4;38;69850;442;4331;23:2;20;1174;100;381;19563;381;23:21;0;0;DIL;0;0;6820;0;0:16;6820;0;0;16;0;0;
202;15;26/6/22;23:4;61;15;4;38;69827;439;4330;23:24;21;1176;99;425;19553;425;23:43;0;0;DIL;0;0;6160;0;0:36;6160;0;0;36;0;0;
202;15;26/6/22;23:26;62;15;4;38;69679;441;4390;23:46;20;1177;100;386;19513;386;0:3;0;0;DIL;0;0;6292;0;0:57;6292;0;0;57;0;0;
202;15;26/6/22;23:26;62;15;4;38;69679;441;4390;23:46;20;1177;100;386;19513;386;0:3;0;0;DIL;0;0;6292;0;0:57;6292;0;0;57;0;0;
202;15;27/6/22;0:8;1;15;4;38;69648;440;4388;0:26;21;1180;99;387;19503;387;0:44;0;0;DIL;0;0;6336;0;1:38;6380;44;1;38;0;0;
202;15;27/6/22;0:28;2;15;4;38;69725;436;4324;0:47;21;1180;99;379;19523;379;1:5;0;0;DIL;0;0;6468;65492;1:59;6468;0;1;59;0;0;
202;15;27/6/22;0:28;2;15;4;38;69725;436;4324;0:47;21;1180;99;379;19523;379;1:5;0;0;DIL;0;0;6468;65492;1:59;6468;0;1;59;0;0;
202;15;27/6/22;0:28;2;15;4;38;69725;436;4324;0:47;21;1180;99;379;19523;379;1:5;0;0;DIL;0;0;6468;65492;1:59;6468;0;1;59;0;0;
202;15;27/6/22;0:28;2;15;4;38;69725;436;4324;0:47;21;1180;99;379;19523;379;1:5;0;0;DIL;0;0;6468;65492;1:59;6468;0;1;59;0;0;
202;15;27/6/22;0:48;3;15;4;38;69800;436;4328;1:7;20;1178;100;395;19553;395;1:25;0;0;DIL;0;0;6864;748;3:26;6424;748;3;26;0;0;
202;15;27/6/22;0:48;3;15;4;38;69800;436;4328;1:7;20;1178;100;395;19553;395;1:25;0;0;DIL;0;0;6864;748;3:26;6424;748;3;26;0;0;
202;15;27/6/22;3:7;4;15;4;38;70076;425;4415;3:23;21;1184;99;491;19624;491;3:35;0;0;DIL;0;0;5588;0;4:28;5632;0;4;28;0;0;
