HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:01;32;63,8;28;303;303;
0:01:01;32;63,8;28;304;305;
0:02:01;32;63,8;28;303;303;
0:03:01;32;63,8;28;302;304;
0:04:01;32;63,8;28;302;304;
0:05:01;32;63,8;28;302;303;
0:06:01;32;63,8;28;303;302;
0:07:01;32;63,8;28;302;303;
0:08:01;32;63,8;28;302;302;
0:09:01;32;63,8;28;303;303;
0:10:01;32;63,8;28;301;304;
0:11:01;32;63,8;28;303;301;
0:12:01;32;63,8;28;301;302;
0:13:01;32;63,8;28;301;304;
0:14:01;32;63,8;28;300;303;
0:15:01;32;63,8;28;302;304;
0:16:01;32;63,8;28;300;301;
0:17:01;32;63,8;28;301;300;
0:18:01;32;63,8;28;301;301;
0:19:01;32;63,7;28;300;301;
0:20:01;32;63,7;27;299;300;
0:21:01;32;63,7;27;300;301;
0:22:01;32;63,8;27;298;302;
0:23:01;32;63,7;27;300;300;
0:24:01;32;63,7;27;300;301;
0:25:01;32;63,7;27;300;301;
0:26:01;32;63,7;27;300;300;
0:27:01;32;63,7;27;300;300;
0:28:01;32;63,7;27;299;300;
0:29:01;32;63,7;27;300;300;
0:30:01;32;63,7;27;299;300;
0:31:01;32;63,6;27;300;300;
0:32:01;32;63,7;27;298;300;
0:33:01;32;63,6;27;299;297;
0:34:01;32;63,6;27;300;299;
0:35:01;32;63,7;27;299;298;
0:36:01;32;63,6;27;299;299;
0:37:01;32;63,6;27;298;299;
0:38:01;32;63,6;27;298;299;
0:39:01;32;63,6;27;298;299;
0:40:01;32;63,6;27;297;299;
0:41:01;32;63,6;27;297;297;
0:42:01;32;63,6;27;297;299;
0:43:01;32;63,6;27;297;297;
0:44:01;32;63,6;27;297;299;
0:45:01;32;63,6;27;297;297;
0:46:01;32;63,6;27;296;296;
0:47:02;32;63,6;27;295;295;
0:48:01;32;63,5;26;295;297;
0:49:01;32;63,5;26;295;297;
0:50:01;32;63,5;26;295;297;
0:51:01;32;63,5;26;295;296;
0:52:01;32;63,5;26;295;295;
0:53:01;32;63,5;26;295;295;
0:54:01;32;63,5;26;295;296;
0:55:01;32;63,5;27;295;296;
0:56:01;32;63,5;27;295;295;
0:57:01;32;63,5;27;293;297;
0:58:01;32;63,5;27;295;296;
0:59:01;32;63,5;27;293;296;
1:00:01;32;63,5;27;295;295;
1:01:01;32;63,5;27;295;296;
1:02:01;32;63,5;26;295;294;
1:03:01;32;63,5;26;293;295;
1:04:01;32;63,5;26;294;295;
1:05:01;32;63,4;27;293;294;
1:06:01;32;63,4;27;295;295;
1:07:01;32;63,4;27;295;295;
1:08:01;32;63,4;27;294;295;
1:09:01;32;63,4;27;293;295;
1:10:01;32;63,4;26;294;295;
1:11:01;32;63,4;26;293;295;
1:12:01;32;63,4;27;293;295;
1:13:01;32;63,4;26;293;295;
1:14:01;32;63,4;26;293;295;
1:15:01;32;63,4;27;293;295;
1:16:01;32;63,4;26;293;295;
1:17:01;32;63,3;26;292;294;
1:18:01;32;63,3;26;293;295;
1:19:01;32;63,3;26;293;294;
1:20:01;32;63,3;26;293;294;
1:21:01;32;63,3;26;291;293;
1:22:01;32;63,3;26;291;295;
1:23:01;32;63,3;26;292;294;
1:24:01;32;63,3;26;293;294;
1:25:01;32;63,3;26;291;293;
1:26:01;32;63,3;26;292;294;
1:27:01;32;63,3;26;291;293;
1:28:01;32;63,3;26;292;293;
1:29:01;32;63,3;26;291;294;
1:30:01;32;63,3;26;290;293;
1:31:01;32;63,3;26;291;293;
1:32:01;32;63,3;26;290;292;
1:33:01;32;63,3;26;290;293;
1:34:01;32;63,3;26;290;293;
1:35:01;32;63,3;26;291;293;
1:36:01;32;63,3;26;291;293;
1:37:01;32;63,3;26;290;292;
1:38:01;32;63,3;26;290;291;
1:39:01;32;63,3;26;289;291;
1:40:01;32;63,3;26;290;290;
1:41:01;32;63,3;26;290;290;
1:42:01;32;63,3;26;290;292;
1:43:01;32;63,3;26;289;291;
1:44:01;32;63,3;26;290;289;
1:45:01;32;63,2;26;290;289;
1:46:01;32;63,2;26;290;288;
1:47:01;32;63,3;26;290;288;
1:48:01;32;63,3;26;288;288;
1:49:01;32;63,3;26;289;289;
1:50:01;32;63,3;26;288;287;
