TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;15;9/7/22;22:33;53;15;4;38;68664;433;4326;22:48;34;2055;86;179;19231;300;22:57;0;0;DIL;0;0;6908;0;23:53;7084;0;23;53;0;0;
202;15;9/7/22;22:33;53;15;4;38;68664;433;4326;22:48;34;2055;86;179;19231;300;22:57;0;0;DIL;0;0;6908;0;23:53;7084;0;23;53;0;0;
202;15;9/7/22;22:50;54;15;4;38;69023;437;4142;23:19;34;2061;86;157;19332;300;23:27;0;0;DIL;0;0;5852;44;0:20;5896;44;0;20;0;0;
202;15;9/7/22;22:50;54;15;4;38;69023;437;4142;23:19;34;2061;86;157;19332;300;23:27;0;0;DIL;0;0;5852;44;0:20;5896;44;0;20;0;0;
202;15;9/7/22;22:50;54;15;4;38;69023;437;4142;23:19;34;2061;86;157;19332;300;23:27;0;0;DIL;0;0;5852;44;0:20;5896;44;0;20;0;0;
202;15;9/7/22;23:21;55;15;4;38;68783;430;4265;23:38;33;2054;87;169;19261;300;23:46;0;0;DIL;0;0;5764;65492;0:39;5852;0;0;39;0;0;
202;15;9/7/22;23:40;56;15;4;38;68854;430;4269;23:55;34;2057;86;180;19281;300;0:5;0;0;DIL;0;0;6776;0;1:1;6996;0;1;1;0;0;
202;15;9/7/22;23:40;56;15;4;38;68854;430;4269;23:55;34;2057;86;180;19281;300;0:5;0;0;DIL;0;0;6776;0;1:1;6996;0;1;1;0;0;
202;15;10/7/22;0:22;1;15;4;38;68544;428;4182;1:12;33;2056;87;162;19201;300;1:20;0;0;DIL;0;0;5412;44;2:11;5412;44;2;11;0;0;
202;15;10/7/22;0:22;1;15;4;38;68544;428;4182;1:12;33;2056;87;162;19201;300;1:20;0;0;DIL;0;0;5412;44;2:11;5412;44;2;11;0;0;
202;15;10/7/22;0:22;1;15;4;38;68544;428;4182;1:12;33;2056;87;162;19201;300;1:20;0;0;DIL;0;0;5412;44;2:11;5412;44;2;11;0;0;
202;15;10/7/22;1:14;2;15;4;38;68900;429;4203;1:29;33;2066;87;159;19302;300;1:38;0;0;DIL;0;0;6820;65492;2:33;6908;0;2;33;0;0;
202;15;10/7/22;1:31;3;15;4;38;68966;436;4207;2:13;33;2066;87;186;19312;300;2:22;0;0;DIL;0;0;5588;0;3:13;5588;0;3;13;0;0;
202;15;10/7/22;1:31;3;15;4;38;68966;436;4207;2:13;33;2066;87;186;19312;300;2:22;0;0;DIL;0;0;5588;0;3:13;5588;0;3;13;0;0;
202;15;10/7/22;2:15;4;15;4;38;68771;429;4264;2:30;33;2065;87;169;19261;300;2:40;0;0;DIL;0;0;6072;0;3:33;6160;0;3;33;0;0;
202;15;10/7/22;2:32;5;15;4;38;69140;430;4149;2:49;33;2072;87;199;19362;300;3:0;0;0;DIL;0;0;6248;0;3:53;6248;0;3;53;0;0;
202;15;10/7/22;2:32;5;15;4;38;69140;430;4149;2:49;33;2072;87;199;19362;300;3:0;0;0;DIL;0;0;6248;0;3:53;6248;0;3;53;0;0;
202;15;10/7/22;2:32;5;15;4;38;69140;430;4149;2:49;33;2072;87;199;19362;300;3:0;0;0;DIL;0;0;6248;0;3:53;6248;0;3;53;0;0;
202;15;10/7/22;2:51;6;15;4;38;68970;436;4208;3:5;33;2062;87;210;19312;300;3:20;0;0;DIL;0;0;6160;44;4:14;6248;44;4;14;0;0;
202;15;10/7/22;2:51;6;15;4;38;68970;436;4208;3:5;33;2062;87;210;19312;300;3:20;0;0;DIL;0;0;6160;44;4:14;6248;44;4;14;0;0;
202;15;10/7/22;2:51;6;15;4;38;68970;436;4208;3:5;33;2062;87;210;19312;300;3:20;0;0;DIL;0;0;6160;44;4:14;6248;44;4;14;0;0;
202;15;10/7/22;3:7;7;15;4;38;70254;444;4286;3:23;33;2101;87;206;19674;300;3:40;0;0;DIL;0;0;7084;65492;4:37;7348;0;4;37;0;0;
202;15;10/7/22;3:25;8;15;4;38;69854;438;4192;3:57;33;2090;87;177;19563;300;4:5;0;0;DIL;0;0;5676;0;4:57;5676;0;4;57;0;0;
202;15;10/7/22;3:25;8;15;4;38;69854;438;4192;3:57;33;2090;87;177;19563;300;4:5;0;0;DIL;0;0;5676;0;4:57;5676;0;4;57;0;0;
202;15;10/7/22;3:25;8;15;4;38;69854;438;4192;3:57;33;2090;87;177;19563;300;4:5;0;0;DIL;0;0;5676;0;4:57;5676;0;4;57;0;0;
202;15;10/7/22;3:59;9;15;4;38;68575;431;4252;4:15;33;2049;87;179;19201;300;4:24;0;0;DIL;0;0;6160;0;5:17;6248;0;5;17;0;0;
202;15;10/7/22;4:17;10;15;4;38;68953;438;4207;4:33;33;2065;87;199;19312;300;4:44;0;0;DIL;0;0;6336;0;5:38;6336;0;5;38;0;0;
202;15;10/7/22;4:17;10;15;4;38;68953;438;4207;4:33;33;2065;87;199;19312;300;4:44;0;0;DIL;0;0;6336;0;5:38;6336;0;5;38;0;0;
202;15;10/7/22;4:35;11;15;4;38;68722;435;4193;4:51;32;2062;88;169;19251;300;5:4;0;0;DIL;0;0;6160;0;5:58;6248;0;5;58;0;0;
202;15;10/7/22;4:35;11;15;4;38;68722;435;4193;4:51;32;2062;88;169;19251;300;5:4;0;0;DIL;0;0;6160;0;5:58;6248;0;5;58;0;0;
202;15;10/7/22;4:53;12;15;4;38;70081;442;4275;5:8;33;2092;87;192;19624;300;5:25;0;0;DIL;0;0;6996;0;6:21;7436;0;6;22;0;0;
202;15;10/7/22;5:10;13;15;4;38;69442;448;4236;5:50;33;2083;87;165;19452;300;5:58;0;0;DIL;0;0;5632;44;6:50;5720;44;6;50;0;0;
202;15;10/7/22;5:52;14;15;4;38;68354;434;4238;6:6;33;2050;87;166;19141;300;6:17;0;0;DIL;0;0;6292;65492;7:10;6336;0;7;10;0;0;
202;15;10/7/22;5:52;14;15;4;38;68354;434;4238;6:6;33;2050;87;166;19141;300;6:17;0;0;DIL;0;0;6292;65492;7:10;6336;0;7;10;0;0;
202;15;10/7/22;5:52;14;15;4;38;68354;434;4238;6:6;33;2050;87;166;19141;300;6:17;0;0;DIL;0;0;6292;65492;7:10;6336;0;7;10;0;0;
202;15;10/7/22;6:8;15;15;4;38;68831;437;4268;6:22;33;2059;87;163;19281;300;6:37;0;0;DIL;0;0;6380;0;7:31;6468;0;7;31;0;0;
202;15;10/7/22;6:24;16;15;4;38;69974;448;4269;6:40;33;2091;87;164;19593;300;6:58;0;0;DIL;0;0;6468;0;7:52;6468;0;7;52;0;0;
202;15;10/7/22;6:24;16;15;4;38;69974;448;4269;6:40;33;2091;87;164;19593;300;6:58;0;0;DIL;0;0;6468;0;7:52;6468;0;7;52;0;0;
202;15;10/7/22;6:24;16;15;4;38;69974;448;4269;6:40;33;2091;87;164;19593;300;6:58;0;0;DIL;0;0;6468;0;7:52;6468;0;7;52;0;0;
202;15;10/7/22;6:42;17;15;4;38;69798;445;4258;7:1;33;2082;87;160;19543;300;7:19;0;0;DIL;0;0;6380;0;8:13;6468;0;8;13;0;0;
202;15;10/7/22;6:42;17;15;4;38;69798;445;4258;7:1;33;2082;87;160;19543;300;7:19;0;0;DIL;0;0;6380;0;8:13;6468;0;8;13;0;0;
202;15;10/7/22;6:42;17;15;4;38;69798;445;4258;7:1;33;2082;87;160;19543;300;7:19;0;0;DIL;0;0;6380;0;8:13;6468;0;8;13;0;0;
202;15;10/7/22;7:3;18;15;4;38;69869;448;4263;7:22;33;2087;87;174;19563;300;7:40;0;0;DIL;0;0;6380;0;8:34;6468;0;8;34;0;0;
202;15;10/7/22;7:24;19;15;4;38;69873;447;4263;7:43;33;2093;87;186;19573;300;8:1;0;0;DIL;0;0;6556;0;8:56;6556;0;8;55;0;0;
202;15;10/7/22;7:24;19;15;4;38;69873;447;4263;7:43;33;2093;87;186;19573;300;8:1;0;0;DIL;0;0;6556;0;8:56;6556;0;8;55;0;0;
202;15;10/7/22;7:24;19;15;4;38;69873;447;4263;7:43;33;2093;87;186;19573;300;8:1;0;0;DIL;0;0;6556;0;8:56;6556;0;8;55;0;0;
202;15;10/7/22;7:45;20;15;4;38;69895;428;4334;8:4;34;2100;86;165;19573;300;8:22;0;0;DIL;0;0;6116;0;9:16;6204;0;9;15;0;0;
202;15;10/7/22;8:6;21;15;4;38;69936;429;4337;8:25;32;2092;88;174;19583;300;8:42;0;0;DIL;0;0;6248;0;9:36;6248;0;9;36;0;0;
202;15;10/7/22;8:6;21;15;4;38;69936;429;4337;8:25;32;2092;88;174;19583;300;8:42;0;0;DIL;0;0;6248;0;9:36;6248;0;9;36;0;0;
202;15;10/7/22;8:6;21;15;4;38;69936;429;4337;8:25;32;2092;88;174;19583;300;8:42;0;0;DIL;0;0;6248;0;9:36;6248;0;9;36;0;0;
202;15;10/7/22;8:27;22;15;4;38;70003;436;4271;8:45;30;1881;90;175;19603;300;9:2;0;0;DIL;0;0;6292;0;9:57;6380;0;9;56;0;0;
202;15;10/7/22;8:27;22;15;4;38;70003;436;4271;8:45;30;1881;90;175;19603;300;9:2;0;0;DIL;0;0;6292;0;9:57;6380;0;9;56;0;0;
202;15;10/7/22;8:27;22;15;4;38;70003;436;4271;8:45;30;1881;90;175;19603;300;9:2;0;0;DIL;0;0;6292;0;9:57;6380;0;9;56;0;0;
202;15;10/7/22;8:47;23;15;4;38;69996;428;4270;9:6;30;1883;90;195;19603;300;9:23;0;0;DIL;0;0;6160;44;10:17;6248;44;10;17;0;0;
202;15;10/7/22;9:8;24;15;4;38;69892;427;4404;9:26;31;1875;89;216;19573;300;9:43;0;0;DIL;0;0;6292;65492;10:37;6292;0;10;37;0;0;
202;15;10/7/22;9:8;24;15;4;38;69892;427;4404;9:26;31;1875;89;216;19573;300;9:43;0;0;DIL;0;0;6292;65492;10:37;6292;0;10;37;0;0;
202;15;10/7/22;9:8;24;15;4;38;69892;427;4404;9:26;31;1875;89;216;19573;300;9:43;0;0;DIL;0;0;6292;65492;10:37;6292;0;10;37;0;0;
202;15;10/7/22;9:28;25;15;4;38;69980;431;4339;9:47;31;1878;89;206;19603;300;10:4;0;0;DIL;0;0;6116;44;10:57;6204;44;10;57;0;0;
202;15;10/7/22;9:49;26;15;4;38;70067;429;4275;10:7;30;1882;90;176;19624;300;10:24;0;0;DIL;0;0;6336;0;11:18;6336;44;11;18;0;0;
202;15;10/7/22;9:49;26;15;4;38;70067;429;4275;10:7;30;1882;90;176;19624;300;10:24;0;0;DIL;0;0;6336;0;11:18;6336;44;11;18;0;0;
202;15;10/7/22;10:9;27;15;4;38;69966;442;4199;10:27;30;1886;90;171;19593;300;10:44;0;0;DIL;0;0;6424;65492;11:39;6512;0;11;39;0;0;
202;15;10/7/22;10:9;27;15;4;38;69966;442;4199;10:27;30;1886;90;171;19593;300;10:44;0;0;DIL;0;0;6424;65492;11:39;6512;0;11;39;0;0;
202;15;10/7/22;10:29;28;15;4;38;69946;433;4267;10:48;30;1889;90;172;19593;300;11:5;0;0;DIL;0;0;6336;0;12:0;6424;0;11;59;0;0;
202;15;10/7/22;10:50;29;15;4;38;69915;432;4265;11:9;31;1873;89;164;19583;300;11:26;0;0;DIL;0;0;6204;44;12:20;6204;44;12;20;0;0;
202;15;10/7/22;10:50;29;15;4;38;69915;432;4265;11:9;31;1873;89;164;19583;300;11:26;0;0;DIL;0;0;6204;44;12:20;6204;44;12;20;0;0;
202;15;10/7/22;11:11;30;15;4;38;69852;431;4261;11:29;30;1883;90;169;19563;300;11:46;0;0;DIL;0;0;6292;65492;12:40;6380;0;12;40;0;0;
202;15;10/7/22;11:31;31;15;4;38;70040;428;4273;11:50;30;1889;90;188;19613;300;12:7;0;0;DIL;0;0;6248;0;13:1;6248;0;13;0;0;0;
202;15;10/7/22;11:31;31;15;4;38;70040;428;4273;11:50;30;1889;90;188;19613;300;12:7;0;0;DIL;0;0;6248;0;13:1;6248;0;13;0;0;0;
202;15;10/7/22;11:31;31;15;4;38;70040;428;4273;11:50;30;1889;90;188;19613;300;12:7;0;0;DIL;0;0;6248;0;13:1;6248;0;13;0;0;0;
202;15;10/7/22;11:52;32;15;4;38;70114;416;4277;12:10;31;1889;89;177;19634;300;12:27;0;0;DIL;0;0;6028;0;13:20;6116;0;13;20;0;0;
202;15;10/7/22;11:52;32;15;4;38;70114;416;4277;12:10;31;1889;89;177;19634;300;12:27;0;0;DIL;0;0;6028;0;13:20;6116;0;13;20;0;0;
202;15;10/7/22;12:12;33;15;4;38;69941;418;4267;12:30;30;1886;90;164;19583;300;12:47;0;0;DIL;0;0;5808;44;13:40;5896;44;13;39;0;0;
202;15;10/7/22;12:32;34;15;4;38;70046;425;4273;12:50;30;1881;90;177;19613;300;13:6;0;0;DIL;0;0;6424;65492;14:0;6424;0;14;0;0;0;
202;15;10/7/22;12:32;34;15;4;38;70046;425;4273;12:50;30;1881;90;177;19613;300;13:6;0;0;DIL;0;0;6424;65492;14:0;6424;0;14;0;0;0;
202;15;10/7/22;12:32;34;15;4;38;70046;425;4273;12:50;30;1881;90;177;19613;300;13:6;0;0;DIL;0;0;6424;65492;14:0;6424;0;14;0;0;0;
202;15;10/7/22;12:52;35;15;4;38;69892;422;4264;13:9;30;1883;90;175;19573;300;13:27;0;0;DIL;0;0;6204;0;14:21;6292;0;14;21;0;0;
202;15;10/7/22;13:11;36;15;4;38;69991;424;4270;13:30;30;1886;90;159;19603;300;13:47;0;0;DIL;0;0;6424;44;14:42;6424;44;14;41;0;0;
202;15;10/7/22;13:11;36;15;4;38;69991;424;4270;13:30;30;1886;90;159;19603;300;13:47;0;0;DIL;0;0;6424;44;14:42;6424;44;14;41;0;0;
202;15;10/7/22;13:11;36;15;4;38;69991;424;4270;13:30;30;1886;90;159;19603;300;13:47;0;0;DIL;0;0;6424;44;14:42;6424;44;14;41;0;0;
202;15;10/7/22;13:32;37;15;4;38;70029;429;4342;13:51;30;1886;90;155;19613;300;14:8;0;0;DIL;0;0;6776;65492;15:4;6864;0;15;4;0;0;
202;15;10/7/22;13:32;37;15;4;38;70029;429;4342;13:51;30;1886;90;155;19613;300;14:8;0;0;DIL;0;0;6776;65492;15:4;6864;0;15;4;0;0;
202;15;10/7/22;13:32;37;15;4;38;70029;429;4342;13:51;30;1886;90;155;19613;300;14:8;0;0;DIL;0;0;6776;65492;15:4;6864;0;15;4;0;0;
202;15;10/7/22;13:53;38;15;4;38;69882;427;4403;14:11;32;1882;88;193;19573;300;14:30;0;0;DIL;0;0;6512;0;15:25;6600;0;15;25;0;0;
202;15;10/7/22;14:13;39;15;4;38;69984;428;4270;14:34;31;1883;89;184;19603;300;14:52;0;0;DIL;0;0;6600;0;15:46;6600;0;15;46;0;0;
202;15;10/7/22;14:13;39;15;4;38;69984;428;4270;14:34;31;1883;89;184;19603;300;14:52;0;0;DIL;0;0;6600;0;15:46;6600;0;15;46;0;0;
202;15;10/7/22;14:36;40;15;4;38;69946;435;4267;14:55;30;1884;90;219;19593;300;15:13;0;0;DIL;0;0;6424;44;16:8;6512;44;16;7;0;0;
202;15;10/7/22;14:57;41;15;4;38;69926;430;4266;15:16;31;1882;89;245;19583;300;15:34;0;0;DIL;0;0;6556;0;16:29;6600;44;16;29;0;0;
202;15;10/7/22;15:18;42;15;4;38;69889;430;4473;15:37;30;1885;90;183;19573;300;15:56;0;0;DIL;0;0;6512;65492;16:50;6556;0;16;50;0;0;
202;15;10/7/22;15:18;42;15;4;38;69889;430;4473;15:37;30;1885;90;183;19573;300;15:56;0;0;DIL;0;0;6512;65492;16:50;6556;0;16;50;0;0;
202;15;10/7/22;15:18;42;15;4;38;69889;430;4473;15:37;30;1885;90;183;19573;300;15:56;0;0;DIL;0;0;6512;65492;16:50;6556;0;16;50;0;0;
202;15;10/7/22;15:39;43;15;4;38;69885;437;4264;15:59;30;1886;90;153;19573;300;16:17;0;0;DIL;0;0;6468;0;17:11;6556;0;17;11;0;0;
202;15;10/7/22;16:1;44;15;4;38;70073;434;4275;16:20;30;1885;90;157;19624;300;16:38;0;0;DIL;0;0;6600;0;17:33;6600;0;17;33;0;0;
202;15;10/7/22;16:1;44;15;4;38;70073;434;4275;16:20;30;1885;90;157;19624;300;16:38;0;0;DIL;0;0;6600;0;17:33;6600;0;17;33;0;0;
202;15;10/7/22;16:1;44;15;4;38;70073;434;4275;16:20;30;1885;90;157;19624;300;16:38;0;0;DIL;0;0;6600;0;17:33;6600;0;17;33;0;0;
202;15;10/7/22;16:22;45;15;4;38;69993;433;4200;16:41;31;1883;89;156;19603;300;16:59;0;0;DIL;0;0;6380;0;17:54;6468;0;17;54;0;0;
202;15;10/7/22;16:22;45;15;4;38;69993;433;4200;16:41;31;1883;89;156;19603;300;16:59;0;0;DIL;0;0;6380;0;17:54;6468;0;17;54;0;0;
202;15;10/7/22;16:22;45;15;4;38;69993;433;4200;16:41;31;1883;89;156;19603;300;16:59;0;0;DIL;0;0;6380;0;17:54;6468;0;17;54;0;0;
202;15;10/7/22;16:22;45;15;4;38;69993;433;4200;16:41;31;1883;89;156;19603;300;16:59;0;0;DIL;0;0;6380;0;17:54;6468;0;17;54;0;0;
202;15;10/7/22;16:43;46;15;4;38;70037;440;4413;17:3;30;1883;90;148;19613;300;17:20;0;0;DIL;0;0;7524;748;19:7;7304;748;19;7;0;0;
202;15;10/7/22;18:58;47;15;4;38;70296;437;4359;19:14;31;1892;89;149;19684;300;19:24;0;0;DIL;0;0;5280;0;20:15;5280;0;20;15;0;0;
202;15;10/7/22;18:58;47;15;4;38;70296;437;4359;19:14;31;1892;89;149;19684;300;19:24;0;0;DIL;0;0;5280;0;20:15;5280;0;20;15;0;0;
202;15;10/7/22;19:16;48;15;4;38;69299;433;4228;19:31;30;1869;90;142;19412;300;19:41;0;0;DIL;0;0;6248;0;20:36;6336;0;20;36;0;0;
202;15;10/7/22;19:16;48;15;4;38;69299;433;4228;19:31;30;1869;90;142;19412;300;19:41;0;0;DIL;0;0;6248;0;20:36;6336;0;20;36;0;0;
202;15;10/7/22;19:33;49;15;4;38;69279;441;4227;19:48;30;1864;90;146;19402;300;20:2;0;0;DIL;0;0;6644;0;20:58;6732;0;20;57;0;0;
202;15;10/7/22;19:50;50;15;4;38;70172;441;4281;20:5;31;1888;89;153;19654;300;20:24;0;0;DIL;0;0;6468;0;21:18;6468;0;21;18;0;0;
202;15;10/7/22;19:50;50;15;4;38;70172;441;4281;20:5;31;1888;89;153;19654;300;20:24;0;0;DIL;0;0;6468;0;21:18;6468;0;21;18;0;0;
202;15;10/7/22;19:50;50;15;4;38;70172;441;4281;20:5;31;1888;89;153;19654;300;20:24;0;0;DIL;0;0;6468;0;21:18;6468;0;21;18;0;0;
202;15;10/7/22;20:8;51;15;4;38;69836;440;4261;20:27;30;1877;90;140;19563;303;20:45;0;0;DIL;0;0;6468;0;21:40;6556;0;21;40;0;0;
202;15;10/7/22;20:8;51;15;4;38;69836;440;4261;20:27;30;1877;90;140;19563;303;20:45;0;0;DIL;0;0;6468;0;21:40;6556;0;21;40;0;0;
