HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:01;123;174,2;71;729;732;
0:01:01;123;174,5;71;728;740;
0:02:01;123;174,9;71;729;737;
0:03:01;123;175,2;71;731;736;
0:04:01;123;175,4;71;740;742;
0:05:01;123;175,5;71;744;747;
0:06:01;123;175,2;71;748;743;
0:07:01;123;174,9;71;741;741;
0:08:01;123;174,7;71;740;745;
0:09:01;123;174,7;71;747;747;
0:10:01;123;174,7;71;745;740;
0:11:01;123;174,8;71;736;745;
0:12:01;123;175;71;732;744;
0:13:01;123;175,2;71;735;743;
0:14:01;123;175,2;71;737;740;
0:15:01;123;175,2;71;737;740;
0:16:01;123;175,2;71;740;750;
0:17:01;123;175,2;71;738;742;
0:18:01;123;175,2;71;421;425;
0:19:01;123;175,2;71;723;739;
0:20:02;123;175;71;722;737;
0:21:01;123;174,8;71;735;740;
0:22:01;123;174,5;71;736;736;
0:23:01;123;174,4;71;731;738;
0:24:01;123;174,4;71;732;742;
0:25:01;123;174,4;71;735;739;
0:26:01;123;174,6;71;732;738;
0:27:01;123;174,8;71;734;740;
0:28:01;123;174,9;71;736;744;
0:29:01;123;174,7;71;735;743;
0:30:01;123;174,3;71;735;748;
0:31:01;123;173,7;71;732;740;
0:32:01;123;173,4;71;733;739;
0:33:01;123;173,5;71;732;736;
0:34:01;123;173,9;71;731;735;
0:35:01;123;174,3;71;730;740;
0:36:01;123;174,5;71;734;741;
0:37:01;123;174,6;71;731;733;
0:38:01;123;174,6;71;737;736;
0:39:01;123;174,7;71;741;741;
0:40:01;123;174,8;71;745;736;
0:41:01;123;174,8;71;742;736;
0:42:01;123;175;71;743;736;
0:43:01;123;175,2;71;745;741;
0:44:01;123;175,1;71;745;743;
0:45:01;123;174,9;71;736;737;
0:46:01;123;174,6;71;730;742;
0:47:01;123;174,5;71;735;742;
0:48:01;123;174,5;71;749;757;
0:49:01;123;174,5;71;740;737;
0:50:01;123;174,6;71;731;733;
0:51:01;123;174,7;71;729;740;
0:52:01;123;174,8;71;732;743;
0:53:01;123;174,9;71;731;738;
0:54:01;123;174,8;71;730;733;
0:55:01;123;174,6;71;726;730;
0:56:01;123;174,4;71;728;735;
0:57:01;123;174,4;71;725;733;
0:58:01;123;174,6;71;727;738;
0:59:01;123;174,7;71;732;738;
1:00:01;123;174,8;71;730;735;
1:01:01;123;174,9;71;730;735;
1:02:01;123;174,8;71;733;738;
1:03:01;123;174,6;71;725;730;
1:04:01;123;174,3;71;730;738;
1:05:01;123;173,9;71;728;733;
1:06:01;123;173,6;71;733;736;
1:07:01;123;173,5;71;731;733;
1:08:01;123;173,7;71;731;732;
1:09:01;123;174;71;732;740;
