HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:01;120;176,7;72;723;695;
0:01:01;120;176,2;72;715;690;
0:02:01;120;175,4;72;724;694;
0:03:01;119;174,6;72;721;692;
0:04:01;119;174,1;72;718;696;
0:05:01;119;173,7;72;714;693;
0:06:01;119;173,5;72;715;695;
0:07:01;119;173,6;72;710;695;
0:08:01;118;173,7;72;711;692;
0:09:01;118;174;72;707;686;
0:10:01;118;174,2;72;704;686;
0:11:01;118;174,5;72;714;695;
0:12:01;118;175,1;72;708;690;
0:13:01;119;176,2;72;704;690;
0:14:01;119;177,7;72;700;685;
0:15:01;120;179,1;72;700;686;
0:16:01;120;179,9;72;707;687;
0:17:01;120;180,4;72;705;685;
0:18:01;121;180,4;72;704;689;
0:19:01;121;180,1;72;704;691;
0:20:01;121;179,7;72;703;684;
0:21:01;121;179,3;72;704;684;
0:22:01;121;179;72;680;660;
0:23:01;121;178,9;72;706;685;
0:24:01;121;179,1;72;705;688;
0:25:01;121;179,4;72;702;687;
0:26:01;121;179,8;72;703;681;
0:27:01;121;180,1;72;705;680;
0:28:01;121;180,2;72;701;679;
0:29:01;121;180,3;72;701;680;
0:30:01;121;180,1;72;702;686;
0:31:01;121;179,7;72;704;685;
0:32:01;121;179,1;72;704;683;
0:33:01;121;178,4;72;699;689;
0:34:01;121;177,7;72;720;689;
0:35:01;120;177;72;718;684;
0:36:01;120;176,7;72;715;680;
0:37:01;120;176,7;72;713;685;
0:38:01;120;177;72;720;690;
0:39:01;120;177,2;72;714;690;
0:40:01;120;177,4;72;706;685;
0:41:01;120;177,3;72;703;686;
0:42:01;120;177,2;72;701;684;
0:43:01;120;177,1;72;700;681;
0:44:01;120;177,1;72;705;680;
0:45:01;120;177,3;72;700;680;
0:46:01;120;177,7;72;699;685;
0:47:01;120;177,9;72;700;687;
0:48:01;120;178,1;72;702;685;
0:49:01;120;178,1;72;701;686;
0:50:01;120;177,9;72;702;680;
0:51:01;121;177,4;72;703;688;
0:52:01;121;176,7;72;705;690;
0:53:01;122;175,5;72;707;699;
0:54:01;121;173,9;72;710;693;
0:55:01;120;172,4;72;708;690;
0:56:01;120;171,9;72;708;688;
0:57:01;119;172,5;72;710;690;
0:58:01;119;173,8;72;710;690;
0:59:01;119;175,4;72;708;692;
1:00:01;119;176,9;72;705;687;
1:01:01;120;178;72;707;690;
1:02:01;120;178,5;72;705;689;
1:03:01;120;178,4;72;704;685;
1:04:01;120;177,8;72;708;693;
1:05:01;120;176,7;72;710;690;
1:06:01;120;175,7;73;703;683;
1:07:01;120;175,2;73;696;683;
1:08:01;120;175,1;73;703;675;
1:09:01;120;175,5;73;680;660;
1:10:01;120;175,8;72;688;658;
1:11:01;120;176;71;581;625;
1:12:01;120;176,3;71;584;634;
1:13:01;119;176,6;71;630;649;
1:14:01;120;177,2;71;663;646;
1:15:01;120;177,7;72;700;679;
1:16:01;120;177,9;72;701;685;
1:17:01;120;177,6;72;715;705;
1:18:01;119;176,9;72;708;686;
1:19:01;119;176,1;72;707;683;
1:20:01;119;175,6;72;702;686;
1:21:01;118;175,6;72;705;690;
1:22:01;118;176;72;707;687;
1:23:01;118;176,5;72;706;689;
1:24:01;118;176,9;72;705;685;
1:25:01;118;177,1;72;704;685;
1:26:01;118;177,4;72;704;687;
1:27:01;119;177,8;72;707;690;
1:28:01;119;178,3;72;707;689;
1:29:01;120;178,8;72;705;685;
1:30:01;120;179,4;72;705;686;
1:31:01;120;179,8;72;704;685;
1:32:01;120;179,9;72;700;676;
1:33:01;120;180,1;72;700;683;
1:34:01;121;180,2;72;701;685;
1:35:01;121;180,1;72;708;691;
1:36:01;121;180,2;72;708;689;
1:37:01;121;180,3;72;702;686;
1:38:01;121;180,3;72;708;689;
1:39:01;121;180;72;710;686;
1:40:01;121;179,7;72;712;697;
1:41:01;121;179,4;72;714;693;
1:42:01;121;179,1;72;719;692;
1:43:01;121;178,8;72;719;693;
1:44:01;121;178,5;72;719;685;
1:45:01;121;178,4;72;711;691;
1:46:01;121;178,3;72;715;689;
1:47:01;121;178,3;72;710;690;
1:48:01;121;178,3;72;710;685;
1:49:01;121;178,1;72;704;690;
1:50:01;121;177,7;72;704;690;
1:51:01;120;177,3;72;715;709;
1:52:01;120;176,9;72;705;688;
1:53:01;120;176,5;72;705;684;
1:54:01;120;176,3;72;702;690;
1:55:01;120;176,4;72;704;685;
1:56:01;120;176,6;72;705;686;
1:57:01;120;176,8;72;703;686;
1:58:01;120;176,6;72;702;683;
1:59:01;120;176,1;72;704;680;
2:00:01;120;175,7;72;705;679;
2:01:01;120;175,3;72;705;689;
2:02:01;120;174,9;72;708;690;
2:03:01;120;174,8;72;707;685;
2:04:01;120;175;72;709;685;
2:05:01;120;175,4;72;710;690;
2:06:01;120;175,8;72;703;682;
2:07:01;120;176,1;72;705;686;
2:08:01;120;176,4;72;706;685;
2:09:01;120;176,7;72;710;692;
2:10:01;120;177,2;72;709;691;
2:11:01;120;177,8;72;704;691;
2:12:01;120;178,3;72;708;695;
2:13:01;120;178,5;72;711;690;
2:14:01;120;178,4;72;713;696;
2:15:01;120;178,1;72;707;692;
2:16:01;120;177,6;72;715;690;
2:17:01;120;177,1;72;718;690;
2:18:01;120;176,8;72;720;687;
2:19:01;120;176,7;72;710;690;
2:20:01;120;176,7;72;716;689;
2:21:01;120;176,6;72;711;690;
2:22:01;120;176,2;72;709;682;
2:23:01;120;176;72;703;687;
2:24:01;120;175,8;72;700;681;
2:25:01;120;175,8;72;701;680;
2:26:01;120;176,2;72;702;682;
2:27:01;120;176,6;72;704;683;
2:28:01;120;177;72;701;685;
2:29:01;120;177,1;72;703;685;
2:30:01;120;177;72;703;686;
2:31:01;120;176,6;72;700;685;
2:32:01;120;176,1;72;702;683;
2:33:01;120;175,5;72;709;690;
2:34:02;120;174,8;72;707;688;
2:35:01;120;173,8;72;709;690;
2:36:01;119;172,9;72;706;680;
2:37:01;119;172,2;72;701;685;
2:38:01;118;172,1;72;705;687;
2:39:01;118;172,5;72;704;685;
2:40:01;118;173,2;72;705;686;
2:41:01;118;174;72;705;688;
2:42:01;118;174,8;72;701;688;
2:43:01;118;175,4;72;704;688;
2:44:01;118;176,1;72;707;695;
2:45:01;119;177;72;707;686;
2:46:01;119;178,1;72;707;687;
2:47:01;120;178,9;72;707;687;
2:48:01;120;179,3;72;705;690;
2:49:01;120;179,3;72;704;688;
2:50:01;120;179,2;72;702;693;
2:51:01;121;178,8;72;705;694;
2:52:01;121;178,4;72;705;689;
2:53:01;121;178,2;72;708;695;
2:54:01;121;178,2;72;710;692;
2:55:01;121;178,3;72;707;693;
2:56:01;121;178,4;72;705;690;
2:57:01;121;178,7;72;704;690;
2:58:01;121;179,1;72;700;682;
