TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;15;8/1/22;23:2;52;15;28;39;60900;399;3167;23:21;45;1148;75;536;30452;536;23:40;0;0;DIT;0;0;6424;0;0:34;6996;44;0;36;0;0;
202;15;8/1/22;23:23;53;15;28;39;61178;398;3182;23:42;45;1149;75;615;30593;615;0:3;0;0;DIT;0;0;6248;0;0:57;6644;0;0;58;0;0;
202;15;9/1/22;0:7;1;15;28;39;61298;401;3188;0:27;44;1154;76;561;30653;561;0:46;0;0;DIT;0;0;6336;0;1:40;6468;0;1;40;0;0;
202;15;9/1/22;0:29;2;15;28;39;61256;402;3186;0:48;51;1145;69;541;30633;541;1:6;0;0;DIT;0;0;6512;0;2:1;6688;0;2;1;0;0;
202;15;9/1/22;0:50;3;15;28;39;61156;407;3181;1:9;46;1149;74;555;30583;555;1:28;0;0;DIT;0;0;6600;748;3:44;7172;748;3;44;0;0;
202;15;9/1/22;3:15;4;15;28;39;61487;403;3198;3:27;44;1156;76;704;30744;704;3:42;0;0;DIT;0;0;5940;44;4:36;5940;44;4;36;0;0;
202;15;9/1/22;3:29;5;15;28;39;60899;400;3167;3:45;46;1145;74;539;30452;539;4:2;0;0;DIT;0;0;6512;65492;4:57;6512;0;4;57;0;0;
202;15;9/1/22;3:47;6;15;28;39;61163;405;3181;4:5;48;1149;72;508;30583;508;4:23;0;0;DIT;0;0;6908;44;5:19;6908;44;5;19;0;0;
202;15;9/1/22;4:7;7;15;28;39;60927;404;3169;4:26;48;1144;72;516;30472;516;4:46;0;0;DIT;0;0;6864;65492;5:42;6908;0;5;42;0;0;
202;15;9/1/22;4:28;8;15;28;39;61111;405;3178;4:48;52;1206;68;569;30563;569;5:8;0;0;DIT;0;0;6600;0;6:3;6644;0;6;3;0;0;
