TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;15;4/1/22;8:30;22;15;28;39;61196;395;3183;8:46;40;1095;80;414;30603;414;9:5;0;0;DIT;0;0;6688;65492;10:0;6688;0;10;0;0;0;
202;15;4/1/22;8:48;23;15;28;39;60694;396;3157;9:7;39;1087;81;393;30351;393;9:27;0;0;DIT;0;0;6512;0;10:21;6512;0;10;21;0;0;
202;15;4/1/22;9:9;24;15;28;39;60560;398;3150;9:29;39;1084;81;389;30281;389;9:48;0;0;DIT;0;0;6776;0;10:43;6776;0;10;43;0;0;
202;15;4/1/22;9:31;25;15;28;39;60695;400;3157;9:50;41;1085;79;380;30351;380;10:10;0;0;DIT;0;0;6688;44;11:5;6688;44;11;5;0;0;
202;15;4/1/22;9:52;26;15;28;39;60655;401;3155;10:12;40;1085;80;396;30331;396;10:31;0;0;DIT;0;0;6732;0;11:27;6732;44;11;26;0;0;
202;15;4/1/22;10:14;27;15;28;39;60475;403;3145;10:34;41;1083;79;420;30241;420;10:53;0;0;DIT;0;0;6644;65492;11:48;6644;0;11;48;0;0;
202;15;4/1/22;10:36;28;15;28;39;60680;402;3277;10:56;40;1084;80;375;30341;375;11:15;0;0;DIT;0;0;6688;44;12:10;6688;44;12;10;0;0;
202;15;4/1/22;10:57;29;15;28;39;61308;407;3127;11:17;41;1097;79;394;30663;394;11:36;0;0;DIT;0;0;6732;65492;12:32;6732;0;12;31;0;0;
202;15;4/1/22;11:19;30;15;28;39;60632;404;3153;11:39;40;1083;80;387;30321;387;11:58;0;0;DIT;0;0;6644;44;12:53;6644;44;12;53;0;0;
202;15;4/1/22;11:41;31;15;28;39;60580;397;3151;12:1;39;1084;81;381;30291;382;12:20;0;0;DIT;0;0;6424;0;13:14;6424;44;13;14;0;0;
202;15;4/1/22;12:2;32;15;28;39;61509;401;3199;12:22;40;1099;80;377;30754;377;12:41;0;0;DIT;0;0;6644;65492;13:35;6644;0;13;35;0;0;
202;15;4/1/22;12:24;33;15;28;39;60569;393;3271;12:43;40;1084;80;380;30291;380;13:2;0;0;DIT;0;0;6380;0;13:56;6380;0;13;56;0;0;
202;15;4/1/22;12:45;34;15;28;39;60697;393;3157;13:4;40;1087;80;353;30351;377;13:23;0;0;DIT;0;0;6424;0;14:17;6424;0;14;17;0;0;
202;15;4/1/22;13:6;35;15;28;39;61342;396;3190;13:25;41;1097;79;341;30673;377;13:44;0;0;DIT;0;0;6600;0;14:39;6600;0;14;39;0;0;
202;15;4/1/22;13:27;36;15;28;39;60624;394;3214;13:46;39;1084;81;325;30321;407;14:5;0;0;DIT;0;0;6512;0;15:0;6512;0;15;0;0;0;
202;15;4/1/22;13:48;37;15;28;39;60711;395;3158;14:7;38;1088;82;342;30361;378;14:26;0;0;DIT;0;0;6688;0;15:22;6688;0;15;22;0;0;
202;15;4/1/22;14:9;38;15;28;39;61396;400;3132;14:28;40;1097;80;356;30704;379;14:48;0;0;DIT;0;0;6600;0;15:43;6600;0;15;43;0;0;
202;15;4/1/22;14:30;39;15;28;39;60668;399;3155;14:51;39;1085;81;350;30341;361;15:10;0;0;DIT;0;0;6776;0;16:5;6776;0;16;5;0;0;
202;15;4/1/22;14:52;40;15;28;39;60697;396;3157;15:12;39;1086;81;345;30351;393;15:32;0;0;DIT;0;0;6776;0;16:27;6776;0;16;27;0;0;
202;15;4/1/22;15:14;41;15;28;39;61481;401;3198;15:34;44;1284;76;371;30744;377;15:54;0;0;DIT;0;0;6820;0;16:49;6820;0;16;49;0;0;
202;15;4/1/22;15:36;42;15;28;39;60939;396;3169;15:56;45;1273;75;385;30472;385;16:16;0;0;DIT;0;0;6820;0;17:11;6820;0;17;11;0;0;
202;15;4/1/22;15:58;43;15;28;39;60748;398;3159;16:18;45;1268;75;396;30382;396;16:38;0;0;DIT;0;0;6776;0;17:33;6776;0;17;33;0;0;
202;15;4/1/22;16:20;44;15;28;39;60737;398;3159;16:40;45;1269;75;427;30372;427;17:0;0;0;DIT;0;0;6688;44;17:55;6688;44;17;55;0;0;
202;15;4/1/22;16:42;45;15;28;39;60639;398;3214;17:2;45;1265;75;447;30321;447;17:21;0;0;DIT;0;0;6556;65492;18:16;6556;0;18;16;0;0;
202;15;4/1/22;17:4;46;15;28;39;60686;398;3156;17:24;46;1267;74;452;30351;452;17:43;0;0;DIT;0;0;6688;0;18:38;6688;0;18;38;0;0;
202;15;4/1/22;17:26;47;15;28;39;60630;401;3214;17:45;43;1267;77;434;30321;435;18:4;0;0;DIT;0;0;6820;0;19:0;6820;0;19;0;0;0;
202;15;4/1/22;17:47;48;15;28;39;60758;401;3160;18:7;30;846;90;495;30382;495;18:26;0;0;DIT;0;0;6688;0;19:21;6688;0;19;21;0;0;
202;15;4/1/22;18:30;50;15;28;39;60010;399;3121;18:50;31;836;89;540;30009;540;19:10;0;0;DIT;0;0;6600;0;20:5;6644;0;20;5;0;0;
202;15;4/1/22;19:57;54;15;28;39;60690;403;3156;20:17;32;843;88;567;30351;567;20:36;0;0;DIT;0;0;6380;0;21:30;6424;0;21;30;0;0;
202;15;4/1/22;21:23;58;15;28;39;60314;403;3137;21:42;33;899;87;535;30160;535;22:1;0;0;DIT;0;0;6424;0;22:55;6776;0;22;56;0;0;
202;15;4/1/22;21:44;59;15;28;39;60594;403;3151;22:3;30;903;90;578;30301;578;22:23;0;0;DIT;0;0;6424;0;23:18;6556;44;23;18;0;0;
