TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;15;20/4/22;22:37;63;15;2;52;65262;416;4112;22:53;34;2015;86;287;18275;350;23:9;0;0;DFL;0;0;6776;0;0:4;6644;0;0;4;0;0;
202;15;20/4/22;22:55;64;15;2;52;65085;414;4101;23:12;33;2016;87;756;18225;819;23:36;0;0;DFL;0;0;5060;0;0:26;5060;0;0;26;0;0;
202;15;20/4/22;22:55;64;15;2;52;65085;414;4101;23:12;33;2016;87;756;18225;819;23:36;0;0;DFL;0;0;5060;0;0:26;5060;0;0;26;0;0;
202;15;20/4/22;23:14;65;15;2;52;64890;414;3959;23:39;35;2011;85;245;18174;350;23:52;0;0;DFL;0;0;5808;0;0:45;5852;0;0;45;0;0;
202;15;20/4/22;23:41;66;15;2;52;64824;413;4020;23:56;34;2008;86;289;18154;350;0:11;0;0;DFL;0;0;5896;0;1:4;5896;0;1;4;0;0;
202;15;20/4/22;23:41;66;15;2;52;64824;413;4020;23:56;34;2008;86;289;18154;350;0:11;0;0;DFL;0;0;5896;0;1:4;5896;0;1;4;0;0;
202;15;21/4/22;0:17;1;15;2;52;65024;419;4032;0:34;34;2009;86;293;18215;350;0:50;0;0;DFL;0;0;5984;65492;1:43;5984;0;1;42;0;0;
202;15;21/4/22;0:17;1;15;2;52;65024;419;4032;0:34;34;2009;86;293;18215;350;0:50;0;0;DFL;0;0;5984;65492;1:43;5984;0;1;42;0;0;
202;15;21/4/22;0:36;2;15;2;52;65056;419;4034;0:53;33;2015;87;290;18215;350;1:9;0;0;DFL;0;0;5808;0;2:1;5852;0;2;1;0;0;
202;15;21/4/22;0:55;3;15;2;52;65047;418;4033;1:12;34;2014;86;294;18215;350;1:28;0;0;DFL;0;0;5984;44;2:21;5984;44;2;21;0;0;
202;15;21/4/22;0:55;3;15;2;52;65047;418;4033;1:12;34;2014;86;294;18215;350;1:28;0;0;DFL;0;0;5984;44;2:21;5984;44;2;21;0;0;
202;15;21/4/22;1:14;4;15;2;52;64966;420;4028;1:32;34;2014;86;254;18195;350;1:48;0;0;DFL;0;0;5896;0;2:43;5940;44;2;43;0;0;
202;15;21/4/22;1:14;4;15;2;52;64966;420;4028;1:32;34;2014;86;254;18195;350;1:48;0;0;DFL;0;0;5896;0;2:43;5940;44;2;43;0;0;
202;15;21/4/22;1:34;5;15;2;52;65063;422;4099;1:51;33;2008;87;248;18225;350;2:7;0;0;DFL;0;0;5896;65492;3:3;5940;0;3;3;0;0;
202;15;21/4/22;1:53;6;15;2;52;65040;423;4033;2:10;33;2015;87;561;18215;561;2:29;0;0;DFL;0;0;5896;0;3:22;5896;0;3;22;0;0;
202;15;21/4/22;1:53;6;15;2;52;65040;423;4033;2:10;33;2015;87;561;18215;561;2:29;0;0;DFL;0;0;5896;0;3:22;5896;0;3;22;0;0;
202;15;21/4/22;2:12;7;15;2;52;64864;424;4087;2:33;34;2005;86;245;18164;350;2:48;0;0;DFL;0;0;5984;0;3:41;6028;0;3;41;0;0;
202;15;21/4/22;2:35;8;15;2;52;64997;425;4030;2:52;33;2010;87;279;18205;350;3:8;0;0;DFL;0;0;6116;0;4:1;6116;0;4;1;0;0;
202;15;21/4/22;2:35;8;15;2;52;64997;425;4030;2:52;33;2010;87;279;18205;350;3:8;0;0;DFL;0;0;6116;0;4:1;6116;0;4;1;0;0;
202;15;21/4/22;2:54;9;15;2;52;64654;423;4009;3:11;33;1999;87;250;18104;350;3:28;0;0;DFL;0;0;5852;0;4:20;5896;0;4;20;0;0;
202;15;21/4/22;3:13;10;15;2;52;64839;422;4021;3:31;34;2005;86;243;18154;350;3:47;0;0;DFL;0;0;5896;0;4:39;5896;0;4;39;0;0;
202;15;21/4/22;3:13;10;15;2;52;64839;422;4021;3:31;34;2005;86;243;18154;350;3:47;0;0;DFL;0;0;5896;0;4:39;5896;0;4;39;0;0;
202;15;21/4/22;3:33;11;15;2;52;65196;424;4043;3:50;34;2013;86;258;18255;350;4:6;0;0;DFL;0;0;5896;44;4:59;5940;44;4;58;0;0;
202;15;21/4/22;3:52;12;15;2;52;49938;347;3147;4:9;29;1563;91;240;13988;350;4:25;0;0;DFL;0;0;4664;0;5:14;4664;44;5;14;0;0;
202;15;21/4/22;3:52;12;15;2;52;49938;347;3147;4:9;29;1563;91;240;13988;350;4:25;0;0;DFL;0;0;4664;0;5:14;4664;44;5;14;0;0;
202;15;21/4/22;4:11;13;15;2;52;49942;347;3147;4:28;27;1579;93;275;13988;350;4:40;0;0;DFL;0;0;5412;65492;5:31;5368;0;5;31;0;0;
202;15;21/4/22;4:11;13;15;2;52;49942;347;3147;4:28;27;1579;93;275;13988;350;4:40;0;0;DFL;0;0;5412;65492;5:31;5368;0;5;31;0;0;
202;15;21/4/22;4:11;13;15;2;52;49942;347;3147;4:28;27;1579;93;275;13988;350;4:40;0;0;DFL;0;0;5412;65492;5:31;5368;0;5;31;0;0;
202;15;21/4/22;4:11;13;15;2;52;49942;347;3147;4:28;27;1579;93;275;13988;350;4:40;0;0;DFL;0;0;5412;65492;5:31;5368;0;5;31;0;0;
202;15;21/4/22;4:11;13;15;2;52;49942;347;3147;4:28;27;1579;93;275;13988;350;4:40;0;0;DFL;0;0;5412;65492;5:31;5368;0;5;31;0;0;
202;15;21/4/22;4:11;13;15;2;52;49942;347;3147;4:28;27;1579;93;275;13988;350;4:40;0;0;DFL;0;0;5412;65492;5:31;5368;0;5;31;0;0;
202;15;21/4/22;4:11;13;15;2;52;49942;347;3147;4:28;27;1579;93;275;13988;350;4:40;0;0;DFL;0;0;5412;65492;5:31;5368;0;5;31;0;0;
202;15;21/4/22;4:30;14;15;2;52;38324;2299;2453;5:13;22;1237;98;210;10737;350;5:22;0;0;DFL;0;0;3520;748;17:40;3696;748;17;40;0;0;
