TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;15;3/7/22;22:3;54;15;4;38;75051;463;4579;22:24;31;1852;89;250;21022;300;22:44;0;0;DIL;0;0;6908;0;23:40;6996;0;23;40;0;0;
202;15;3/7/22;22:3;54;15;4;38;75051;463;4579;22:24;31;1852;89;250;21022;300;22:44;0;0;DIL;0;0;6908;0;23:40;6996;0;23;40;0;0;
202;15;3/7/22;22:26;55;15;4;38;74932;468;4571;22:47;30;1852;90;278;20982;300;23:7;0;0;DIL;0;0;6688;44;0:2;6776;44;0;2;0;0;
202;15;3/7/22;22:49;56;15;4;38;74875;470;4643;23:10;31;1846;89;296;20972;301;23:29;0;0;DIL;0;0;7216;65492;0:26;7216;0;0;26;0;0;
202;15;3/7/22;22:49;56;15;4;38;74875;470;4643;23:10;31;1846;89;296;20972;301;23:29;0;0;DIL;0;0;7216;65492;0:26;7216;0;0;26;0;0;
202;15;3/7/22;23:12;57;15;4;38;74842;464;4641;23:32;31;1847;89;248;20962;300;23:52;0;0;DIL;0;0;6776;0;0:48;6864;0;0;48;0;0;
202;15;3/7/22;23:12;57;15;4;38;74842;464;4641;23:32;31;1847;89;248;20962;300;23:52;0;0;DIL;0;0;6776;0;0:48;6864;0;0;48;0;0;
202;15;3/7/22;23:34;58;15;4;38;75148;463;4585;23:55;32;1854;88;245;21043;300;0:15;0;0;DIL;0;0;6864;0;1:10;6952;0;1;10;0;0;
202;15;4/7/22;0:19;1;15;4;38;74954;461;4648;0:40;31;1855;89;270;20992;300;1:0;0;0;DIL;0;0;6820;0;1:55;6908;0;1;55;0;0;
202;15;4/7/22;0:19;1;15;4;38;74954;461;4648;0:40;31;1855;89;270;20992;300;1:0;0;0;DIL;0;0;6820;0;1:55;6908;0;1;55;0;0;
202;15;4/7/22;0:42;2;15;4;38;74909;464;4645;1:2;31;1848;89;320;20982;320;1:22;0;0;DIL;0;0;6820;0;2:18;6908;0;2;18;0;0;
202;15;4/7/22;1:4;3;15;4;38;75058;464;4654;1:25;31;1854;89;259;21022;300;1:44;0;0;DIL;0;0;6952;0;2:40;6952;0;2;40;0;0;
202;15;4/7/22;1:4;3;15;4;38;75058;464;4654;1:25;31;1854;89;259;21022;300;1:44;0;0;DIL;0;0;6952;0;2:40;6952;0;2;40;0;0;
202;15;4/7/22;1:4;3;15;4;38;75058;464;4654;1:25;31;1854;89;259;21022;300;1:44;0;0;DIL;0;0;6952;0;2:40;6952;0;2;40;0;0;
202;15;4/7/22;1:27;4;15;4;38;75041;465;4578;1:47;31;1857;89;253;21012;300;2:7;0;0;DIL;0;0;6908;0;3:3;6996;0;3;3;0;0;
202;15;4/7/22;1:27;4;15;4;38;75041;465;4578;1:47;31;1857;89;253;21012;300;2:7;0;0;DIL;0;0;6908;0;3:3;6996;0;3;3;0;0;
202;15;4/7/22;1:27;4;15;4;38;75041;465;4578;1:47;31;1857;89;253;21012;300;2:7;0;0;DIL;0;0;6908;0;3:3;6996;0;3;3;0;0;
202;15;4/7/22;1:49;5;15;4;38;75067;466;4580;2:10;33;1844;87;251;21022;300;2:29;0;0;DIL;0;0;7744;220;4:7;7744;220;4;7;0;0;
202;15;4/7/22;1:49;5;15;4;38;75067;466;4580;2:10;33;1844;87;251;21022;300;2:29;0;0;DIL;0;0;7744;220;4:7;7744;220;4;7;0;0;
202;15;4/7/22;1:49;5;15;4;38;75067;466;4580;2:10;33;1844;87;251;21022;300;2:29;0;0;DIL;0;0;7744;220;4:7;7744;220;4;7;0;0;
202;15;4/7/22;3:52;6;15;4;38;75053;464;4654;4:5;31;1847;89;318;21022;318;4:16;0;0;DIL;0;0;5412;44;5:10;5544;44;5;10;0;0;
