TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;10;22/8/22;7:46;24;10;415;99;55629;344;3060;8:5;44;1741;76;365;27816;371;8:23;77;210;DIB-LPS;77;235;5896;0;9:19;6996;0;9;36;0;0;
202;10;22/8/22;9:36;25;10;415;99;54921;348;3021;9:48;45;1734;75;357;27479;357;9:57;135;1;DIB-LPS;134;1;4664;0;0:0;4664;44;0;0;0;0;
202;10;22/8/22;9:50;26;10;415;99;55417;344;3048;10:2;47;1741;73;377;27732;403;10:13;2;134;DIB-LPS;1;134;5852;0;0:0;5896;0;0;0;0;0;
202;10;22/8/22;10:4;27;10;415;99;55595;342;3058;10:15;45;1750;75;354;27816;354;10:33;135;32;DIB-LPS;135;31;5984;44;0:0;5984;0;0;0;0;0;
202;10;22/8/22;10:17;28;10;415;99;55457;349;3051;10:35;44;1740;76;344;27732;350;10:54;32;160;DIB-LPS;32;160;5676;65492;0:0;5676;0;0;0;0;0;
202;10;22/8/22;10:37;29;10;415;99;55594;349;3058;10:55;44;1749;76;341;27816;366;11:13;161;53;DIB-LPS;161;52;5764;44;0:0;5764;0;0;0;0;0;
202;10;22/8/22;10:57;30;10;415;99;55658;346;3062;11:15;44;1747;76;323;27845;366;11:33;53;185;DIB-LPS;53;185;5808;0;0:0;5808;44;0;0;0;0;
202;10;22/8/22;11:16;31;10;415;99;55652;343;3061;11:34;44;1743;76;319;27845;362;11:53;185;74;DIB-LPS;185;74;5632;0;0:0;5632;44;0;0;0;0;
202;10;22/8/22;11:36;32;10;415;99;55734;344;3066;11:54;43;1745;77;318;27873;359;12:12;74;201;DIB-LPS;74;201;5632;65492;0:0;5588;44;0;0;0;0;
202;10;22/8/22;11:56;33;10;415;99;55818;347;3070;12:14;43;1743;77;309;27929;350;12:31;202;92;DIB-LPS;201;92;5676;44;0:0;5720;44;0;0;0;0;
202;10;22/8/22;12:15;34;10;415;99;55459;342;3106;12:33;44;1740;76;318;27732;384;12:51;92;219;DIB-LPS;92;219;5632;65492;0:0;5632;0;0;0;0;0;
202;10;22/8/22;12:35;35;10;415;99;55630;344;3116;12:52;43;1750;77;324;27816;351;13:10;220;111;DIB-LPS;220;111;5764;0;0:0;5764;0;0;0;0;0;
202;10;22/8/22;12:54;36;10;415;99;55487;340;3052;13:12;43;1737;77;309;27760;350;13:30;112;237;DIB-LPS;112;237;5544;0;0:0;5544;0;0;0;0;0;
