TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;10;3/3/22;23:31;61;10;148;38;60104;115;3487;23:39;20;1033;100;263;16830;450;23:59;32;166;DIL;32;165;5808;44;0:0;5896;0;0;0;0;0;
202;10;4/3/22;0:2;1;10;148;38;60334;468;3560;0:21;20;1016;100;283;16914;450;0:40;63;190;DIL;63;191;5544;0;0:0;5588;44;0;0;0;0;
202;10;4/3/22;0:23;2;10;148;38;60332;468;3560;0:41;21;1014;99;292;16914;450;0:59;192;84;DIL;191;84;5808;0;0:0;5808;0;0;0;0;0;
202;10;4/3/22;0:43;3;10;148;38;60488;465;3569;1:1;21;1014;99;285;16943;450;1:19;85;213;DIL;85;213;5544;0;0:0;5588;0;0;0;0;0;
202;10;4/3/22;1:3;4;10;148;38;60230;467;3554;1:21;21;1008;99;282;16886;450;1:39;214;109;DIL;214;109;5940;0;0:0;5940;0;0;0;0;0;
202;10;4/3/22;1:23;5;10;148;38;60536;465;3572;1:40;21;1026;99;270;16971;450;1:59;110;3;DIL;110;3;5676;44;0:0;5720;44;0;0;0;0;
202;10;4/3/22;1:42;6;10;148;38;60349;476;3501;2:1;21;1010;99;263;16914;450;2:19;3;137;DIL;3;137;5896;0;0:0;5896;44;0;0;0;0;
202;10;4/3/22;2:3;7;10;148;38;60353;462;3501;2:21;20;1024;100;256;16914;450;2:40;137;28;DIL;137;28;5632;65492;0:0;5632;44;0;0;0;0;
202;10;4/3/22;2:23;8;10;148;38;60404;463;3564;2:41;20;1010;100;253;16914;450;2:59;29;158;DIL;28;158;5720;0;0:0;5720;44;0;0;0;0;
202;10;4/3/22;2:43;9;10;148;38;60564;463;3513;3:1;21;1011;99;263;16971;450;3:19;159;51;DIL;158;51;5676;0;0:0;5764;0;0;0;0;0;
