TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;10;16/7/22;22:54;61;10;372;41;59989;442;3900;23:14;33;1150;117;224;19219;350;23:33;105;230;DIA;105;230;5544;0;0:0;5544;0;0;0;0;0;
202;10;16/7/22;23:15;62;10;372;41;59993;439;3840;23:34;32;1146;118;202;19219;350;23:54;231;116;DIA;231;116;5500;0;0:0;5500;0;0;0;0;0;
202;10;16/7/22;23:36;63;10;372;41;59890;439;3893;23:55;34;1155;116;199;19190;350;0:15;117;1;DIA;117;1;5456;0;0:0;5456;0;0;0;0;0;
202;10;17/7/22;0:18;1;10;372;41;59969;443;3898;0:37;33;1150;117;261;19190;350;0:56;127;10;DIA;127;9;5368;44;0:0;5368;0;0;0;0;0;
202;10;17/7/22;0:39;2;10;372;41;59892;434;3893;0:58;33;1145;117;224;19190;350;1:17;10;132;DIA;10;131;5368;0;0:0;5368;0;0;0;0;0;
202;10;17/7/22;1:0;3;10;372;41;59992;433;3900;1:18;33;1154;117;219;19219;350;1:37;132;12;DIA;132;11;5236;0;0:0;5236;0;0;0;0;0;
202;10;17/7/22;1:20;4;10;372;41;59855;434;3891;1:39;34;1156;116;234;19162;350;1:57;12;135;DIA;12;135;5456;65492;0:0;5412;44;0;0;0;0;
202;10;17/7/22;1:40;5;10;372;41;59992;429;3900;1:59;33;1138;117;226;19219;350;2:18;136;18;DIA;135;18;5368;0;0:0;5412;0;0;0;0;0;
202;10;17/7/22;2:0;6;10;372;41;59893;432;3894;2:19;34;1145;116;274;19190;350;2:38;19;138;DIA;19;138;5280;0;0:0;5236;44;0;0;0;0;
202;10;17/7/22;2:21;7;10;372;41;59932;429;3896;2:40;34;1160;116;258;19190;350;2:59;139;17;DIA;138;17;5192;0;0:0;5236;0;0;0;0;0;
202;10;17/7/22;2:42;8;10;372;41;59896;433;3834;3:0;33;1138;117;234;19190;350;3:18;18;162;DIA;18;157;6380;572;4:22;6160;572;4;21;0;0;
202;10;17/7/22;5:36;9;10;372;41;59694;439;3881;5:49;33;1137;117;323;19106;350;5:58;167;34;DIA;167;34;4664;44;0:0;4664;44;0;0;0;0;
202;10;17/7/22;5:51;10;10;372;41;59809;429;3888;6:5;33;1150;117;313;19162;350;6:16;34;153;DIA;34;153;5280;65492;0:0;5280;0;0;0;0;0;
202;10;17/7/22;6:7;11;10;372;41;59905;439;3834;6:21;34;1132;116;279;19190;350;6:36;154;39;DIA;154;39;5500;0;0:0;5500;0;0;0;0;0;
202;10;17/7/22;6:23;12;10;372;41;59991;430;3900;6:38;34;1145;116;265;19219;350;6:57;40;160;DIA;40;160;5324;0;0:0;5280;44;0;0;0;0;
202;10;17/7/22;6:40;13;10;372;41;59931;430;3896;6:59;35;1150;115;285;19190;350;7:18;161;42;DIA;160;42;5324;0;0:0;5368;0;0;0;0;0;
202;10;17/7/22;7:0;14;10;372;41;59872;430;3892;7:19;34;1134;116;286;19162;350;7:38;43;161;DIA;43;160;5192;44;0:0;5192;0;0;0;0;0;
202;10;17/7/22;7:21;15;10;372;41;59907;436;3894;7:39;34;1153;116;341;19190;350;7:58;161;42;DIA;161;42;5324;65492;0:0;5324;0;0;0;0;0;
202;10;17/7/22;7:41;16;10;372;41;59842;428;3890;7:59;34;1151;116;346;19162;350;8:18;43;174;DIA;43;191;5808;0;9:26;6204;132;9;27;0;0;
202;10;17/7/22;8:1;17;10;372;41;59959;436;3898;8:19;34;1148;116;271;19190;350;10:9;6;105;DIA;7;105;4400;0;0:0;4356;0;0;0;0;0;
202;10;17/7/22;8:21;18;10;372;41;59494;433;3868;10:10;33;1135;117;310;19050;350;10:26;106;227;DIA;106;227;5324;44;0:0;5324;44;0;0;0;0;
202;10;17/7/22;10:14;19;10;372;41;60018;435;3902;10:27;34;1145;116;282;19219;350;10:47;227;113;DIA;227;113;5544;65492;0:0;5544;0;0;0;0;0;
202;10;17/7/22;10:29;20;10;372;41;59939;428;3897;10:48;33;1138;117;308;19190;350;11:8;114;237;DIA;114;237;5456;0;0:0;5456;0;0;0;0;0;
202;10;17/7/22;10:50;21;10;372;41;59982;430;3899;11:9;34;1144;116;362;19219;362;11:29;238;119;DIA;238;119;5324;0;0:0;5324;0;0;0;0;0;
202;10;17/7/22;11:11;22;10;372;41;59980;429;3899;11:30;33;1150;117;378;19219;378;11:49;120;233;DIA;120;233;5016;0;0:0;5016;0;0;0;0;0;
202;10;17/7/22;11:32;23;10;372;41;59974;425;3899;11:50;34;1156;116;343;19219;350;12:8;234;113;DIA;234;113;5236;0;0:0;5236;0;0;0;0;0;
202;10;17/7/22;11:52;24;10;372;41;59906;424;3894;12:9;33;1137;117;307;19190;350;12:28;114;235;DIA;114;235;5368;0;0:0;5368;0;0;0;0;0;
202;10;17/7/22;12:11;25;10;372;41;59952;424;3897;12:29;34;1160;116;265;19190;350;12:48;236;114;DIA;236;114;5192;0;0:0;5192;0;0;0;0;0;
202;10;17/7/22;12:31;26;10;372;41;60005;421;3901;12:50;34;1160;116;264;19219;350;13:8;115;2;DIA;115;2;5588;0;0:0;5588;0;0;0;0;0;
202;10;17/7/22;12:51;27;10;372;41;59956;423;3898;13:9;34;1152;116;270;19190;350;13:29;3;126;DIA;3;126;5456;0;0:0;5456;0;0;0;0;0;
202;10;17/7/22;13:11;28;10;372;41;59963;421;3898;13:31;34;1157;116;330;19190;350;13:50;127;8;DIA;127;8;5324;0;0:0;5324;0;0;0;0;0;
202;10;17/7/22;13:32;29;10;372;41;59903;419;3894;13:51;34;1149;116;313;19190;350;14:10;9;126;DIA;9;126;5192;0;0:0;5192;0;0;0;0;0;
202;10;17/7/22;13:53;30;10;372;41;59832;420;3890;14:12;33;1144;116;275;19162;350;14:30;127;8;DIA;127;8;5324;0;0:0;5324;0;0;0;0;0;
202;10;17/7/22;14:13;31;10;372;41;59892;423;3894;14:31;34;1140;116;245;19190;350;14:50;9;128;DIA;9;128;5280;0;0:0;5280;0;0;0;0;0;
202;10;17/7/22;14:33;32;10;372;41;59890;421;3893;14:52;34;1156;116;237;19190;350;15:10;129;15;DIA;129;15;5544;0;0:0;5544;0;0;0;0;0;
202;10;17/7/22;14:53;33;10;372;41;59914;423;3895;15:12;33;1150;117;241;19190;350;15:32;16;136;DIA;16;136;5280;44;0:0;5280;44;0;0;0;0;
202;10;17/7/22;15:14;34;10;372;41;59804;422;3888;15:33;34;1158;116;284;19162;350;15:52;136;19;DIA;136;19;5412;65492;0:0;5412;0;0;0;0;0;
202;10;17/7/22;15:35;35;10;372;41;59884;427;3893;15:53;34;1143;116;311;19162;350;16:12;20;148;DIA;20;148;5676;0;0:0;5676;0;0;0;0;0;
202;10;17/7/22;15:55;36;10;372;41;59834;437;3890;16:14;32;1144;118;271;19162;350;16:34;149;29;DIA;149;29;5280;0;0:0;5280;0;0;0;0;0;
