TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;10;11/3/22;23:14;54;10;165;41;65540;488;4130;23:33;16;770;104;235;20989;379;23:51;186;78;DIA;186;78;5764;0;0:0;5764;0;0;0;0;0;
202;10;11/3/22;23:35;55;10;165;41;65618;484;4134;23:53;16;771;104;238;21017;378;0:12;79;214;DIA;79;214;5852;0;0:0;5896;0;0;0;0;0;
202;10;12/3/22;0:15;1;10;165;41;65293;477;4114;0:38;16;779;104;253;20904;350;0:57;113;8;DIA;113;8;5764;44;0:0;5808;44;0;0;0;0;
202;10;12/3/22;0:41;2;10;165;41;65441;478;4123;0:59;16;771;104;264;20961;369;1:18;8;140;DIA;8;140;5808;0;0:0;5808;44;0;0;0;0;
202;10;12/3/22;1:1;3;10;165;41;65533;472;4129;1:19;16;774;104;289;20989;371;1:38;140;34;DIA;140;34;5764;65492;0:0;5808;0;0;0;0;0;
202;10;12/3/22;1:21;4;10;165;41;65434;473;4254;1:39;16;749;104;300;20961;363;1:58;35;165;DIA;35;165;5676;0;0:0;5764;0;0;0;0;0;
202;10;12/3/22;1:42;5;10;165;41;65535;470;4129;2:0;15;756;105;295;20989;358;2:25;166;67;DIA;167;67;6160;0;0:0;6116;0;0;0;0;0;
202;10;12/3/22;2:29;7;10;166;41;65481;486;4126;2:49;16;757;104;308;20961;409;3:7;197;102;DIA;197;102;6380;0;0:0;6380;0;0;0;0;0;
202;10;12/3/22;2:51;8;10;166;41;65499;491;4127;3:8;15;753;105;286;20961;403;3:29;103;3;DIA;103;3;6028;0;0:0;6072;0;0;0;0;0;
202;10;12/3/22;3:10;9;10;166;41;65306;500;4311;3:31;16;768;104;286;20904;401;3:50;4;147;DIA;4;147;6336;0;0:0;6336;0;0;0;0;0;
202;10;12/3/22;3:33;10;10;166;41;65425;485;4122;3:52;16;771;104;284;20961;417;4:12;148;45;DIA;148;45;5896;0;0:0;5896;44;0;0;0;0;
202;10;12/3/22;3:54;11;10;166;41;65452;487;4255;4:14;16;757;104;315;20961;350;4:33;46;181;DIA;45;181;5896;0;0:0;5984;0;0;0;0;0;
202;10;12/3/22;4:16;12;10;166;41;65389;486;4316;4:34;16;750;104;332;20932;382;4:53;182;87;DIA;182;87;6336;0;0:0;6336;0;0;0;0;0;
202;10;12/3/22;4:37;13;10;166;41;65483;500;4191;4:55;16;762;104;313;20961;393;5:15;88;234;DIA;88;234;6292;44;0:0;6336;44;0;0;0;0;
202;10;12/3/22;4:57;14;10;166;41;65554;495;4130;5:17;16;755;104;306;20989;440;5:37;234;135;DIA;234;135;6204;65492;0:0;6204;0;0;0;0;0;
202;10;12/3/22;5:19;15;10;166;41;65423;491;4122;5:39;16;757;104;302;20961;371;5:59;136;38;DIA;136;38;6116;0;0:0;6160;0;0;0;0;0;
202;10;12/3/22;5:41;16;10;166;41;65262;488;4112;6:0;16;772;104;303;20904;410;6:20;39;173;DIA;39;173;5852;0;0:0;5896;0;0;0;0;0;
202;10;12/3/22;6:3;17;10;166;41;65575;494;4132;6:22;15;763;104;304;20989;368;6:41;174;76;DIA;174;76;6160;44;0:0;6160;44;0;0;0;0;
202;10;12/3/22;6:24;18;10;166;41;65459;497;4124;6:42;16;754;104;333;20961;391;7:2;76;208;DIA;76;208;5720;65492;0:0;5764;0;0;0;0;0;
202;10;12/3/22;6:45;19;10;166;41;65469;505;4191;7:4;16;775;104;353;20961;374;7:22;209;116;DIA;209;116;6468;0;0:0;6468;0;0;0;0;0;
202;10;12/3/22;7:6;20;10;166;41;65414;493;4187;7:24;39;749;86;369;20932;369;7:44;117;89;DIA;117;46;6160;572;8:44;7348;308;8;31;0;0;
202;10;12/3/22;8:15;21;10;166;38;64310;485;3795;8:28;29;1516;91;314;18010;350;8:44;32;136;DIL;32;136;4620;0;0:0;4620;0;0;0;0;0;
202;10;12/3/22;8:30;22;10;166;38;65267;492;3851;8:46;29;1571;91;308;18291;453;9:4;137;27;DIL;137;27;5588;0;0:0;5588;44;0;0;0;0;
202;10;12/3/22;8:48;23;10;166;38;65321;480;3854;9:6;29;1547;91;287;18291;350;9:24;28;157;DIL;27;157;5720;0;0:0;5764;0;0;0;0;0;
202;10;12/3/22;9:8;24;10;166;38;60437;479;3566;9:26;27;1445;137;281;16943;350;9:44;158;60;DIL;158;71;6116;0;0:0;6644;0;0;0;0;0;
202;10;12/3/22;9:39;25;10;166;38;65530;488;3867;9:53;30;1570;90;314;18376;439;10:9;83;207;DIL;81;217;5368;0;0:0;5940;0;0;0;0;0;
202;10;12/3/22;10:9;26;10;166;38;65023;484;3837;10:23;29;1543;91;277;18207;350;10:40;51;178;DIL;49;201;5544;0;0:0;6644;0;0;0;0;0;
202;10;12/3/22;10:33;27;10;166;38;58959;1679;3479;11:7;27;1401;93;562;16521;620;11:28;124;8;DIL;124;23;5324;0;0:0;6028;0;0;0;0;0;
202;10;12/3/22;11:26;28;10;166;38;65558;494;3803;11:41;30;1575;90;424;18376;469;11:52;48;173;DIL;46;173;5456;0;0:0;5588;0;0;0;0;0;
202;10;12/3/22;11:49;29;10;166;38;65643;496;3873;12:3;29;1555;91;290;18404;350;12:12;177;84;DIL;174;86;6424;572;12:50;6644;0;12;50;0;0;
202;10;12/3/22;12:30;30;10;166;38;64293;503;3729;12:45;29;1536;91;298;18010;350;12:58;0;0;DIL;3;114;0;0;0:0;4928;0;0;0;0;0;
