TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;10;3/2/22;23:12;56;10;110;38;60590;454;3515;23:29;18;837;102;252;16971;534;23:46;50;185;DIL;50;185;5896;0;0:0;5940;0;0;0;0;0;
202;10;3/2/22;23:31;57;10;110;38;60516;457;3571;23:48;18;820;102;250;16971;455;0:6;186;84;DIL;186;84;6028;0;0:0;6028;0;0;0;0;0;
202;10;4/2/22;0:9;1;10;110;38;60310;459;3498;0:27;18;829;102;259;16886;478;0:44;213;112;DIL;213;111;6072;0;0:0;6072;0;0;0;0;0;
202;10;4/2/22;0:29;2;10;110;38;60686;461;3520;0:46;18;845;102;267;16999;440;1:4;112;239;DIL;112;239;5500;65492;0:0;5500;44;0;0;0;0;
202;10;4/2/22;0:47;3;10;110;38;60527;455;3511;1:5;18;838;102;289;16971;469;1:22;1;138;DIL;239;138;6072;0;0:0;6072;44;0;0;0;0;
202;10;4/2/22;1:7;4;10;110;38;60680;456;3520;1:23;18;830;102;288;16999;441;1:42;139;28;DIL;138;28;5544;0;0:0;5632;0;0;0;0;0;
202;10;4/2/22;1:25;5;10;110;38;60488;468;3509;1:43;18;831;102;272;16943;424;2:0;29;162;DIL;29;162;5896;0;0:0;5896;0;0;0;0;0;
202;10;4/2/22;1:45;6;10;110;38;60537;458;3512;2:2;18;829;102;313;16971;457;2:19;165;60;DIL;163;60;5896;0;0:0;5940;0;0;0;0;0;
202;10;4/2/22;2:4;7;10;110;38;60466;461;3568;2:21;17;838;103;272;16943;457;2:39;61;190;DIL;61;191;5632;0;0:0;5720;0;0;0;0;0;
202;10;4/2/22;2:23;8;10;110;38;60562;468;3574;2:40;18;860;102;237;16971;478;2:57;192;94;DIL;193;94;6248;0;0:0;6204;0;0;0;0;0;
